"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantHardinessFilter","Test plant winter hardiness filtering"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","1","AlbumServiceTestSuite","TestCreateAlbum","","","","Successful album creation",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestMultiplePlantsByUUID","Test parsing multiple plant references by UUID"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","3","PostServiceCreateTestSuite","TestCreatePost","","","","Not authorized user",""
"passed","Tue Sep 16 20:39:12 GMT 2025","Tue Sep 16 20:39:12 GMT 2025","74","PostRepositoryTestSuite","TestCreatePost","","","","Post with no photos",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","1","PlantServiceTestSuite","TestUploadPlantPhoto","","","","Successful plant photo upload",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","","PostFiltersTestSuite","","","","TestPostTitleContainsFilter","Test partial post title matching"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","PlantTestSuite","","","","TestUpdateSpecValidationError","Error when updating plant specification with invalid data"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","PlantFiltersTestSuite","TestPlantDiameterFilter","","","","Both plants match range",""
"passed","Tue Sep 16 20:39:07 GMT 2025","Tue Sep 16 20:39:07 GMT 2025","105","","PlantRepositoryTestSuite","","","","TestDeletePlant","Test plant deletion functionality"
"passed","Tue Sep 16 20:39:16 GMT 2025","Tue Sep 16 20:39:16 GMT 2025","151","SearchRepositoryTestSuite","TestSearchPosts","","","","Search posts by title",""
"passed","Tue Sep 16 20:39:15 GMT 2025","Tue Sep 16 20:39:15 GMT 2025","132","","SearchRepositoryTestSuite","","","","TestGetPostByID","Test post retrieval by ID"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","AlbumTestSuite","TestCreateAlbumValidationErrors","","","","Empty plantID in list",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","PlantPhotoTestSuite","TestCreatePlantPhotoValidationErrors","","","","Empty ID",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","DeciduousSpecificationTestSuite","","","","TestValidateSuccess","Successful validation of DeciduousSpecification"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","PlantPhotosTestSuite","","","","TestIterateWithError","Test iteration with custom error"
"passed","Tue Sep 16 20:39:11 GMT 2025","Tue Sep 16 20:39:11 GMT 2025","1","PostRepositoryTestSuite","TestListAuthorPosts","","","","Empty author posts list",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","0","BcryptHasherTestSuite","TestNewBcryptHasher","","","","Panic when cost too high",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","2","AlbumServiceTestSuite","TestUpdateAlbumName","","","","Not owner trying to update album name",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","67","BcryptHasherTestSuite","TestBcryptHasherCompare","","","","Successful password comparison",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","2","PostServiceTestSuite","TestGetPost","","","","Not authorized user",""
"passed","Tue Sep 16 20:39:11 GMT 2025","Tue Sep 16 20:39:11 GMT 2025","111","","PostRepositoryTestSuite","","","","TestDeletePost","Test post deletion functionality"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","2","","AlbumServiceTestSuite","","","","TestAddPlantToAlbum","Test adding plants to album functionality"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","AuthorTestSuite","","","","TestHasMemberRights","Test member rights checking"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","PlantPhotoTestSuite","","","","TestCreatePlantPhotoSuccess","Successful creation of plant photo with valid parameters"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","2","SearchServiceTestSuite","TestSearchPlants","","","","Successful search with category filter",""
"passed","Tue Sep 16 20:39:00 GMT 2025","Tue Sep 16 20:39:01 GMT 2025","44","AlbumRepositoryTestSuite","TestGetAlbumsByOwner","","","","Successful album retrieval by owner",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestSuffix","Test parser suffix method"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","PostFiltersTestSuite","TestPostTitleContainsFilter","","","","Case insensitive",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","1","PostServiceUpdateTextTestSuite","TestUpdatePost","","","","Successful post update",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","AuthorTestSuite","TestCreateAuthorValidationErrors","","","","Revoke time before give time",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","1","StringUtilsTestSuite","TestReplaceFunc","","","","No matches found",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","AlbumTestSuite","","","","TestAddPlant","Successful addition of plant to album"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","PostFiltersTestSuite","TestPostTitleContainsFilter","","","","Exact match",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","1","","PlantServiceCreateTestSuite","","","","TestCreatePlant","Test plant creation functionality"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","3","PostServiceCreateTestSuite","TestCreatePost","","","","Invalid file content type",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","PlantPhotosTestSuite","","","","TestNewPlantPhotos","Test creation of new plant photos collection"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","ConiferousSpecificationTestSuite","TestNewConiferousSpecificationValidationErrors","","","","Invalid height (zero value)",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","PlantFiltersTestSuite","TestPlantHeightFilter","","","","No plants match range",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","DeciduousSpecificationTestSuite","","","","TestDeciduosImplementsPlantSpecification","Verify that DeciduousSpecification implements PlantSpecification interface"
"passed","Tue Sep 16 20:39:00 GMT 2025","Tue Sep 16 20:39:00 GMT 2025","42","AlbumRepositoryTestSuite","TestGetAlbum","","","","Successful album retrieval",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","1","","PostTestSuite","","","","TestRemoveTag","Test tag removal functionality"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","AuthorTestSuite","","","","TestHasAuthorRights","Test author rights checking"
"passed","Tue Sep 16 20:38:56 GMT 2025","Tue Sep 16 20:38:56 GMT 2025","95","","FileStorageTestSuite","","","","TestDeleteFile","Test file deletion functionality"
"passed","Tue Sep 16 20:39:11 GMT 2025","Tue Sep 16 20:39:11 GMT 2025","83","PostRepositoryTestSuite","TestDeletePost","","","","Successful post deletion",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","PostTestSuite","","","","TestUpdateTitle","Successful update of post title"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","5","","AuthServiceTestSuite","","","","TestRegister","Test user registration functionality"
"passed","Tue Sep 16 20:39:00 GMT 2025","Tue Sep 16 20:39:00 GMT 2025","37","AlbumRepositoryTestSuite","TestCreateAlbum","","","","No owner trying to create album",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","MemberTestSuite","TestCreateMemberValidationErrors","","","","Empty name",""
"passed","Tue Sep 16 20:39:07 GMT 2025","Tue Sep 16 20:39:07 GMT 2025","71","PlantRepositoryTestSuite","TestCreatePlant","","","","Duplicate plant",""
"passed","Tue Sep 16 20:39:03 GMT 2025","Tue Sep 16 20:39:04 GMT 2025","28","","AuthRepositoryTestSuite","","","","TestCreateMember","Test member creation functionality"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","0","","PostServiceDeleteTestSuite","","","","TestDeletePost","Test post deletion functionality"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","DeciduousSpecificationTestSuite","TestNewDeciduousSpecificationValidationErrors","","","","Invalid diameter",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","PostFiltersTestSuite","TestPostTitleContainsFilter","","","","Part of word",""
"passed","Tue Sep 16 20:39:15 GMT 2025","Tue Sep 16 20:39:16 GMT 2025","318","","SearchRepositoryTestSuite","","","","TestSearchPlants","Test plant search functionality"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","ConiferousSpecificationTestSuite","","","","TestGettersReturnCorrectValues","Test that ConiferousSpecification getters return correct values"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","1","PostServiceDeleteTestSuite","TestDeletePost","","","","Not authorized user",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","0","BcryptHasherTestSuite","TestNewBcryptHasher","","","","Valid cost parameter",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","0","SearchServiceTestSuite","TestSearchPlants","","","","Repository error during search",""
"passed","Tue Sep 16 20:39:00 GMT 2025","Tue Sep 16 20:39:00 GMT 2025","109","","AlbumRepositoryTestSuite","","","","TestGetAlbum","Test album retrieval functionality"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","1","PlantServiceTestSuite","TestUpdatePlantSpec","","","","Invalid specification during update",""
"passed","Tue Sep 16 20:39:15 GMT 2025","Tue Sep 16 20:39:15 GMT 2025","107","","SearchRepositoryTestSuite","","","","TestGetPlantByID","Test plant retrieval by ID"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","2","","AuthServiceTestSuite","","","","TestLogout","Test user logout functionality"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","PlantTestSuite","","","","TestGetters","Test that plant getters return correct values"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantNameFilter","Test plant name filtering"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","13","PostServiceUpdateTextTestSuite","TestUpdatePost","","","","Nil tags",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","1","PostServiceTestSuite","TestGetPost","","","","Nil post ID",""
"passed","Tue Sep 16 20:39:07 GMT 2025","Tue Sep 16 20:39:07 GMT 2025","80","PlantRepositoryTestSuite","TestCreatePlant","","","","Successful plant creation",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","AlbumTestSuite","TestCreateAlbumValidationErrors","","","","Creation after update",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","1","SearchServiceTestSearchTestSuite","TestSearchPosts","","","","Successful post search",""
"passed","Tue Sep 16 20:39:03 GMT 2025","Tue Sep 16 20:39:03 GMT 2025","28","","AuthRepositoryTestSuite","","","","TestCreateDuplicateMember","Test duplicate member creation handling"
"passed","Tue Sep 16 20:39:16 GMT 2025","Tue Sep 16 20:39:16 GMT 2025","150","SearchRepositoryTestSuite","TestSearchPosts","","","","Search posts by tag",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","2","","PostTestSuite","","","","TestCreatePostValidationErrors","Test validation errors during post creation"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","MemberTestSuite","","","","TestAuthError","Authentication error handling"
"passed","Tue Sep 16 20:39:07 GMT 2025","Tue Sep 16 20:39:08 GMT 2025","73","PlantRepositoryTestSuite","TestUpdatePlant","","","","Update plant specification",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantSoilMoistureFilter","Test plant soil moisture filtering"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","PlantTestSuite","","","","TestAddPhotoSuccess","Successful addition of photo to plant"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","1","PlantServiceGetTestSuite","TestGetPlant","","","","Main photo not found during retrieval",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","AlbumTestSuite","","","","TestRemovePlantNotFound","Failed removal of non-existent plant from album"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","1","","AlbumServiceTestSuite","","","","TestRemovePlantFromAlbum","Test removing plants from album functionality"
"passed","Tue Sep 16 20:39:03 GMT 2025","Tue Sep 16 20:39:03 GMT 2025","29","","AuthRepositoryTestSuite","","","","TestGetByName","Test member retrieval by name functionality"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","1","","DeciduousSpecificationTestSuite","","","","TestPlantWithDeciduousSpecification","Integration test: creating a plant with deciduous specification"
"passed","Tue Sep 16 20:39:11 GMT 2025","Tue Sep 16 20:39:11 GMT 2025","136","","PostRepositoryTestSuite","","","","TestGetPost","Test post retrieval functionality"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","","PostFiltersTestSuite","","","","TestPostTitleFilter","Test exact post title filtering"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","3","PlantServiceTestSuite","TestDeletePlant","","","","Successful plant deletion",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","1","AlbumServiceTestSuite","TestAddPlantToAlbum","","","","Successful plant addition to album",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","1","AlbumServiceTestSuite","TestCreateAlbum","","","","Not authorized for album creation",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","1","AlbumServiceTestSuite","TestAddPlantToAlbum","","","","Plant already exists in album",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","ConiferousSpecificationTestSuite","","","","TestPlantWithConiferousSpecification","Integration test: creating a plant with coniferous specification"
"passed","Tue Sep 16 20:39:03 GMT 2025","Tue Sep 16 20:39:03 GMT 2025","29","","AuthRepositoryTestSuite","","","","TestGetNonExistentMember","Test non-existent member retrieval handling"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","0","SearchServiceGetPlantTestSuite","TestGetPlantByID","","","","Successful plant retrieval",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantSoilAcidityFilter","Test plant soil acidity range filtering"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","0","","PostServiceCreateTestSuite","","","","TestCreatePost","Test post creation functionality"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","PostTestSuite","","","","TestAddPhoto","Test photo addition error handling"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","PlantPhotosTestSuite","","","","TestRemoveNotFound","Test removal of non-existent photo error"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","1","StringUtilsTestSuite","TestReplaceFunc","","","","Invalid pattern without %s",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","PostTestSuite","TestRemoveTag","","","","Not found",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","PostTestSuite","","","","TestUpdateTags","Successful update of post tags"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","1","PlantTestSuite","TestCreatePlant_ValidationErrors","","","","Empty UUID should cause validation error",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","MapSessionStorageTestSuite","","","","TestClearExpiredSessions","Test clearing expired sessions from storage"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","DeciduousSpecificationTestSuite","","","","TestGettersReturnCorrectValues","Test that DeciduousSpecification getters return correct values"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","1","SearchServiceTestGetPostSuite","TestGetPost","","","","Post with no photos",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","AuthorTestSuite","","","","TestAuth","Test author authentication"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","3","PostServiceCreateTestSuite","TestCreatePost","","","","File upload error",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","133","BcryptHasherTestSuite","TestBcryptHasherCompare","","","","Empty password comparison",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","3","PlantServiceGetTestSuite","TestGetPlant","","","","Successful plant retrieval",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","0","","SearchServiceTestSearchTestSuite","","","","TestSearchPosts","Test post search functionality"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","PostTestSuite","TestCreatePostValidationErrors","","","","Empty tag",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","","PlantFiltersTestSuite","","","","TestPlantLatinNameFilter","Test plant latin name filtering"
"passed","Tue Sep 16 20:38:56 GMT 2025","Tue Sep 16 20:38:56 GMT 2025","138","","FileStorageTestSuite","","","","TestUpdateFile","Test file update functionality"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","PlantTestSuite","TestCreatePlant_ValidationErrors","","","","Future creation date should cause validation error",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","2","PlantServiceCreateTestSuite","TestCreatePlant","","","","No author rights for plant creation",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","PlantPhotoTestSuite","","","","TestValidate","Test plant photo validation"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","1","","SearchServiceTestSuite","","","","TestSearchPlants","Test plant search functionality"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","PlantFiltersTestSuite","TestPlantDiameterFilter","","","","No plants match range",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","MapSessionStorageTestSuite","","","","TestGetNonExistentSession","Test retrieving non-existent session from storage"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","1","AlbumServiceTestSuite","TestListAlbums","","","","Successful album listing",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","PostTestSuite","TestAddTag","","","","Duplicate",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","0","","PlantServiceTestSuite","","","","TestUploadPlantPhoto","Test plant photo upload functionality"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","PlantFiltersTestSuite","TestPlantDiameterFilter","","","","Only deciduous matches",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","1","StringUtilsTestSuite","TestReplaceFunc","","","","Basic replacement with single match",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","1","PostServiceCreateTestSuite","TestCreatePost","","","","Successful post creation",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","2","PostServiceTestSuite","TestGetPost","","","","User without author rights",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","1","","MapSessionStorageTestSuite","","","","TestStoreAndGetSession","Test storing and retrieving session from storage"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","1","AuthServiceTestSuite","TestLogin","","","","Session storage error during login",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","1","AuthServiceTestSuite","TestRegister","","","","Password hashing error during registration",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","PlantPhotosTestSuite","","","","TestRemoveSuccess","Test successful removal of photos from collection"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","PostTestSuite","TestAddTag","","","","Max tags",""
"passed","Tue Sep 16 20:39:12 GMT 2025","Tue Sep 16 20:39:12 GMT 2025","125","PostRepositoryTestSuite","TestUpdatePost","","","","Successful post update",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","1","SearchServiceGetPlantTestSuite","TestGetPlantByID","","","","Plant not found",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","PlantPhotosTestSuite","","","","TestAddSuccess","Test successful addition of photos to collection"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","5","PostServiceUpdateTextTestSuite","TestUpdatePost","","","","Empty title",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","1","","PlantTestSuite","","","","TestCreatePlant_ValidationErrors","Test validation errors during plant creation"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","1","PlantServiceCreateTestSuite","TestCreatePlant","","","","Invalid specification during creation",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","1","","ConiferousSpecificationTestSuite","","","","TestNewConiferousSpecificationSuccess","Successful creation of ConiferousSpecification with valid parameters"
"passed","Tue Sep 16 20:41:19 GMT 2025","Tue Sep 16 20:41:20 GMT 2025","417","PlantTestSuite","TestE2EPlant","","","","Complex searching through plants and creating albums",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","","PostFiltersTestSuite","","","","TestPostAuthorFilter","Test post author filtering"
"passed","Tue Sep 16 20:39:07 GMT 2025","Tue Sep 16 20:39:07 GMT 2025","1","PlantRepositoryTestSuite","TestDeletePlant","","","","Delete non-existent plant",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","0","","PostServiceTestSuite","","","","TestGetPost","Test post retrieval functionality"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","2","PlantServiceCreateTestSuite","TestCreatePlant","","","","Repository create error during creation",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","1","","PostPhotoTestSuite","","","","TestValidate","Test validation of post photos collection"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","2","","AlbumServiceTestSuite","","","","TestUpdateAlbumName","Test album name update functionality"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","PlantPhotoTestSuite","","","","TestCreatePlantPhotoValidationErrors","Test validation errors during plant photo creation"
"passed","Tue Sep 16 20:39:15 GMT 2025","Tue Sep 16 20:39:16 GMT 2025","147","SearchRepositoryTestSuite","TestSearchPlants","","","","Search plants by type",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","1","AuthServiceTestSuite","TestLogin","","","","Successful login with email",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestMixedPlantsByUUIDAndName","Test parsing mixed plant references by UUID and name"
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","1","","AlbumTestSuite","","","","TestNewAlbumSuccess","Successful creation of album with auto-generated fields"
"passed","Tue Sep 16 20:39:07 GMT 2025","Tue Sep 16 20:39:07 GMT 2025","74","PlantRepositoryTestSuite","TestGetPlant","","","","Successful plant retrieval",""
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","67","BcryptHasherTestSuite","TestBcryptHasherHash","","","","Hash empty password",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","0","","MemberTestSuite","","","","TestNewMemberSuccess","Successful creation of member with auto-generated fields"
"passed","Tue Sep 16 20:39:03 GMT 2025","Tue Sep 16 20:39:03 GMT 2025","29","","AuthRepositoryTestSuite","","","","TestUpdateNonExistentMember","Test non-existent member update handling"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","332","","BcryptHasherTestSuite","","","","TestBcryptHasherCompare","Test password comparison functionality"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","0","SearchServiceTestGetPostSuite","TestGetPost","","","","Photo file not found",""
"passed","Tue Sep 16 20:38:30 GMT 2025","Tue Sep 16 20:38:30 GMT 2025","1","","MemberTestSuite","","","","TestCreateMemberValidationErrors","Test validation errors during member creation"
"passed","Tue Sep 16 20:38:32 GMT 2025","Tue Sep 16 20:38:32 GMT 2025","0","BcryptHasherTestSuite","TestNewBcryptHasher","","","","Panic when cost too low",""
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","0","","LatexLikeParserTestSuite","","","","TestNoPlants","Test parsing text without plant references"
"passed","Tue Sep 16 20:38:31 GMT 2025","Tue Sep 16 20:38:31 GMT 2025","2","AuthServiceTestSuite","TestLogout","","","","Logout error",""
